ID,縣市,鄉鎮市區,村里,門牌,二級發布區,一級發布區,最小統計區,比對代碼,X坐標,Y坐標,坐標系統 
374,花蓮縣,西嶼鄉,合界村,41-2號,A1508-01,A1508-01-003,A1508-0009-00,AL0-N3-0-2020M07,121.5286687,23.63875972,EPSG:4326
375,基隆市,中正區,,,,,,門牌比對失敗或格式有誤,,,
376,南投縣,竹山鎮,雲林里,大勇路26號,A0804-13,A0804-13-006,A0804-0227-00,AL0-F1-0-2020M07,120.6749408,23.75697472,EPSG:4326
377,南投縣,竹山鎮,雲林里,大勇路26號,A0804-13,A0804-13-006,A0804-0227-00,AL0-F1-0-2020M07,120.6749408,23.75697472,EPSG:4326
378,南投縣,竹山鎮,雲林里,大勇路26號,A0804-13,A0804-13-006,A0804-0227-00,AL0-F1-0-2020M07,120.6749408,23.75697472,EPSG:4326
379,南投縣,竹山鎮,雲林里,大勇路26號,A0804-13,A0804-13-006,A0804-0227-00,AL0-F1-0-2020M07,120.6749408,23.75697472,EPSG:4326
380,南投縣,竹山鎮,雲林里,大勇路26號,A0804-13,A0804-13-006,A0804-0227-00,AL0-F1-0-2020M07,120.6749408,23.75697472,EPSG:4326
381,高雄市,林園區,林園里,林園北路236號,A6413-16,A6413-16-094,A6413-0197-00,AL0-N3-4-2020M07,120.3948101,22.50894207,EPSG:4326
382,臺南市,白河區,,,,,,門牌比對失敗或格式有誤,,,
383,南投縣,南投市,仁和里,彰南路二段65號,A0801-27,A0801-27-001,A0801-0629-00,AL0-N3-4-2020M07,120.6843234,23.90937853,EPSG:4326
384,臺南市,中西區,郡王里,開山路152號,A6737-23,A6737-23-003,A6737-0438-00,AL0-F1-0-2020M07,120.2076278,22.98781426,EPSG:4326
385,高雄市,鳳山區,三民里,光遠路161號,A6412-53,A6412-53-339,A6412-0691-00,AL0-F1-0-2020M07,120.3634435,22.62497803,EPSG:4326
386,臺北市,信義區,興隆里,仁愛路四段505號,A6302-30,A6302-30-010,A6302-0362-00,AL0-F1-0-2020M07,121.5602575,25.03951391,EPSG:4326
387,臺北市,中正區,黎明里,襄陽路2號(二二八和平公園內)),A6305-07,A6305-07-004,A6305-0121-00,AL0-F2-0-2020M07,121.5150364,25.04328527,EPSG:4326
388,高雄市,美濃區,泰安里,中正路一段59號,A6431-04,A6431-04-039,A6431-0104-00,AL0-F1-0-2020M07,120.5424567,22.90024609,EPSG:4326
389,臺北市,中正區,龍福里,南昌路一段1號,A6305-21,A6305-21-001,A6305-0318-00,AL0-F1-0-2020M07,121.5157888,25.03342246,EPSG:4326
390,臺北市,信義區,興隆里,仁愛路四段505號,A6302-30,A6302-30-010,A6302-0362-00,AL0-F1-0-2020M07,121.5602575,25.03951391,EPSG:4326
391,臺北市,南港區,中研里,研究院路二段130號,A6309-38,A6309-38-012,A6309-0377-00,AL0-F1-0-2020M07,121.6171964,25.03998544,EPSG:4326
392,臺南市,南區,明德里,興中街7巷18弄5號,A6733-20,A6733-20-003,A6733-0208-00,AL0-F1-0-2020M07,120.2031222,22.97778735,EPSG:4326
393,臺南市,南區,明德里,興中街7巷18弄5號,A6733-20,A6733-20-003,A6733-0208-00,AL0-F1-0-2020M07,120.2031222,22.97778735,EPSG:4326
394,臺南市,南區,明德里,興中街7巷18弄5號,A6733-20,A6733-20-003,A6733-0208-00,AL0-F1-0-2020M07,120.2031222,22.97778735,EPSG:4326
395,臺南市,南區,明德里,興中街7巷18弄5號,A6733-20,A6733-20-003,A6733-0208-00,AL0-F1-0-2020M07,120.2031222,22.97778735,EPSG:4326
396,臺南市,南區,明德里,興中街7巷18弄5號,A6733-20,A6733-20-003,A6733-0208-00,AL0-F1-0-2020M07,120.2031222,22.97778735,EPSG:4326
397,臺南市,南區,明德里,興中街7巷18弄5號,A6733-20,A6733-20-003,A6733-0208-00,AL0-F1-0-2020M07,120.2031222,22.97778735,EPSG:4326
398,臺中市,西區,,,,,,門牌比對失敗或格式有誤,,,
399,高雄市,鼓山區,新民里,延平街87-13號,A6402-53,A6402-53-002,A6402-0565-00,AL0-F2-0-2020M07,120.2730113,22.62328659,EPSG:4326
400,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
401,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
402,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
403,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
404,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
405,高雄市,三民區,安和里,十全一路220號,A6405-56,A6405-56-007,A6405-0766-00,AL0-F1-0-2020M07,120.3059681,22.64558513,EPSG:4326
406,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
407,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
408,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
409,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
410,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
411,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
412,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
413,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
414,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
415,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
416,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
417,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
418,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
419,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
420,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
421,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
422,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
423,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
424,臺中市,南區,,興路三段362號,,,,門牌比對失敗或格式有誤,,,
425,高雄市,鹽埕區,新化里,大勇路1號,A6401-11,A6401-11-006,A6401-0128-00,AL0-N3-0-2020M07,120.2816444,22.6199412,EPSG:4326
426,高雄市,鹽埕區,新化里,大勇路1號,A6401-11,A6401-11-006,A6401-0128-00,AL0-N3-0-2020M07,120.2816444,22.6199412,EPSG:4326
427,高雄市,鹽埕區,新化里,大勇路1號,A6401-11,A6401-11-006,A6401-0128-00,AL0-N3-0-2020M07,120.2816444,22.6199412,EPSG:4326
428,高雄市,鹽埕區,新化里,大勇路1號,A6401-11,A6401-11-006,A6401-0128-00,AL0-N3-0-2020M07,120.2816444,22.6199412,EPSG:4326
429,臺北市,文山區,景行里,景文街32號,A6308-51,A6308-51-006,A6308-0571-00,AL0-F1-0-2020M07,121.541178,24.99209061,EPSG:4326
430,臺北市,文山區,景行里,景文街32號,A6308-51,A6308-51-006,A6308-0571-00,AL0-F1-0-2020M07,121.541178,24.99209061,EPSG:4326
431,臺北市,大同區,大有里,迪化街一段21號,A6306-38,A6306-38-008,A6306-0443-00,AL0-F1-0-2020M07,121.510325,25.05450084,EPSG:4326
432,臺北市,士林區,,外雙溪至善路2段221號,,,,門牌比對失敗或格式有誤,,,
433,臺北市,士林區,,外雙溪至善路2段221號,,,,門牌比對失敗或格式有誤,,,
434,臺北市,士林區,,外雙溪至善路2段221號,,,,門牌比對失敗或格式有誤,,,
435,臺北市,士林區,,外雙溪至善路2段221號,,,,門牌比對失敗或格式有誤,,,
436,臺北市,士林區,,外雙溪至善路2段221號,,,,門牌比對失敗或格式有誤,,,
437,臺北市,士林區,,外雙溪至善路2段221號,,,,門牌比對失敗或格式有誤,,,
438,臺北市,士林區,,外雙溪至善路2段221號,,,,門牌比對失敗或格式有誤,,,
439,臺北市,士林區,,外雙溪至善路2段221號,,,,門牌比對失敗或格式有誤,,,
440,臺北市,士林區,,外雙溪至善路2段221號,,,,門牌比對失敗或格式有誤,,,
441,臺北市,信義區,興雅里,松仁路3號,A6302-30,A6302-30-006,A6302-0343-00,AL0-F1-0-2020M07,121.5688242,25.03950095,EPSG:4326
442,臺北市,信義區,興雅里,松仁路3號,A6302-30,A6302-30-006,A6302-0343-00,AL0-F1-0-2020M07,121.5688242,25.03950095,EPSG:4326
443,臺北市,文山區,景行里,景文街32號,A6308-51,A6308-51-006,A6308-0571-00,AL0-F1-0-2020M07,121.541178,24.99209061,EPSG:4326
444,臺北市,文山區,景行里,景文街32號,A6308-51,A6308-51-006,A6308-0571-00,AL0-F1-0-2020M07,121.541178,24.99209061,EPSG:4326
445,臺北市,中正區,建國里,長沙街一段2號,A6305-07,A6305-07-009,A6305-0148-00,AL0-F1-0-2020M07,121.5108089,25.03995803,EPSG:4326
446,臺北市,中正區,建國里,長沙街一段2號,A6305-07,A6305-07-009,A6305-0148-00,AL0-F1-0-2020M07,121.5108089,25.03995803,EPSG:4326
447,臺北市,中正區,建國里,長沙街一段2號,A6305-07,A6305-07-009,A6305-0148-00,AL0-F1-0-2020M07,121.5108089,25.03995803,EPSG:4326
448,臺北市,中正區,建國里,長沙街一段2號,A6305-07,A6305-07-009,A6305-0148-00,AL0-F1-0-2020M07,121.5108089,25.03995803,EPSG:4326
449,臺北市,中正區,黎明里,襄陽路二號,A6305-07,A6305-07-004,A6305-0121-00,AL0-F2-0-2020M07,121.5150364,25.04328527,EPSG:4326
450,臺北市,中正區,黎明里,襄陽路25號,A6305-02,A6305-02-008,A6305-0059-00,AL0-F1-0-2020M07,121.5143314,25.04353941,EPSG:4326
451,臺北市,中正區,黎明里,襄陽路25號,A6305-02,A6305-02-008,A6305-0059-00,AL0-F1-0-2020M07,121.5143314,25.04353941,EPSG:4326
452,臺北市,中正區,黎明里,襄陽路25號,A6305-02,A6305-02-008,A6305-0059-00,AL0-F1-0-2020M07,121.5143314,25.04353941,EPSG:4326
453,臺北市,中正區,黎明里,襄陽路25號,A6305-02,A6305-02-008,A6305-0059-00,AL0-F1-0-2020M07,121.5143314,25.04353941,EPSG:4326
454,臺北市,中正區,龍福里,南昌路一段1號,A6305-21,A6305-21-001,A6305-0318-00,AL0-F1-0-2020M07,121.5157888,25.03342246,EPSG:4326
455,臺北市,中正區,龍福里,南昌路一段1號,A6305-21,A6305-21-001,A6305-0318-00,AL0-F1-0-2020M07,121.5157888,25.03342246,EPSG:4326
456,臺中市,烏日區,烏日里,大同路8號,A6623-12,A6623-12-005,A6623-0144-00,AL0-F1-0-2020M07,120.6259654,24.1102911,EPSG:4326
457,臺中市,烏日區,烏日里,大同路8號,A6623-12,A6623-12-005,A6623-0144-00,AL0-F1-0-2020M07,120.6259654,24.1102911,EPSG:4326
458,臺中市,烏日區,烏日里,大同路8號,A6623-12,A6623-12-005,A6623-0144-00,AL0-F1-0-2020M07,120.6259654,24.1102911,EPSG:4326
459,臺中市,烏日區,烏日里,大同路8號,A6623-12,A6623-12-005,A6623-0144-00,AL0-F1-0-2020M07,120.6259654,24.1102911,EPSG:4326
460,高雄市,鹽埕區,新化里,大勇路1號,A6401-11,A6401-11-006,A6401-0128-00,AL0-N3-0-2020M07,120.2816444,22.6199412,EPSG:4326
461,高雄市,鹽埕區,新化里,大勇路1號,A6401-11,A6401-11-006,A6401-0128-00,AL0-N3-0-2020M07,120.2816444,22.6199412,EPSG:4326
462,屏東縣,屏東市,瑞光里,民生路4-17號,A1301-62,A1301-62-006,A1301-0901-00,AL0-F2-0-2020M07,120.5057604,22.66370833,EPSG:4326
463,桃園市,桃園區,光興里,縣府路21號,A6801-79,A6801-79-006,A6801-1237-00,AL0-F1-0-2020M07,121.3003331,24.99402956,EPSG:4326
464,高雄市,三民區,安和里,十全一路220號,A6405-56,A6405-56-007,A6405-0766-00,AL0-F1-0-2020M07,120.3059681,22.64558513,EPSG:4326
465,高雄市,左營區,自助里,啟文路12號,A6403-36,A6403-36-013,A6403-0634-00,AL0-F1-0-2020M07,120.2856678,22.67308976,EPSG:4326
466,高雄市,鹽埕區,新化里,大勇路1號,A6401-11,A6401-11-006,A6401-0128-00,AL0-N3-0-2020M07,120.2816444,22.6199412,EPSG:4326
467,臺中市,大里區,國光里,勝利二路1號,A6628-35,A6628-35-007,A6628-0691-00,AL0-F1-0-2020M07,120.6861683,24.10019123,EPSG:4326
468,高雄市,鹽埕區,新化里,大勇路1號,A6401-11,A6401-11-006,A6401-0128-00,AL0-N3-0-2020M07,120.2816444,22.6199412,EPSG:4326
469,苗栗縣,銅鑼鄉,九湖村,銅科南路6號,A0510-09,A0510-09-006,A0510-0148-00,AL0-F1-0-2020M07,120.7708587,24.46269339,EPSG:4326
470,苗栗縣,銅鑼鄉,九湖村,銅科南路6號,A0510-09,A0510-09-006,A0510-0148-00,AL0-F1-0-2020M07,120.7708587,24.46269339,EPSG:4326
471,宜蘭縣,五結鄉,季新村,五濱路二段201號,A0209-13,A0209-13-006,A0209-0218-00,AL0-F1-0-2020M07,121.8240715,24.68589437,EPSG:4326
472,臺中市,大里區,東湖里,科技路1號,A6628-59,A6628-59-004,A6628-1202-00,AL0-F1-0-2020M07,120.6964695,24.08482899,EPSG:4326
473,臺中市,大里區,東湖里,科技路1號,A6628-59,A6628-59-004,A6628-1202-00,AL0-F1-0-2020M07,120.6964695,24.08482899,EPSG:4326
474,臺北市,中正區,東門里,中山南路21號,A6305-06,A6305-06-007,A6305-0292-00,AL0-F1-0-2020M07,121.5215336,25.03475085,EPSG:4326
475,新北市,永和區,新?里,文化路192巷4弄2-1號,A6504-04,A6504-04-004,A6504-0052-00,AL0-F2-0-2020M07,121.5109618,25.01633786,EPSG:4326
476,新北市,淡水區,文化里,中正路28巷1號,A6510-20,A6510-20-006,A6510-0485-00,AL0-F1-0-2020M07,121.4333631,25.17465208,EPSG:4326
477,新北市,淡水區,文化里,中正路28巷1號,A6510-20,A6510-20-006,A6510-0485-00,AL0-F1-0-2020M07,121.4333631,25.17465208,EPSG:4326
478,新北市,淡水區,文化里,馬偕街19號,A6510-20,A6510-20-006,A6510-0544-00,AL0-F1-0-2020M07,121.4373308,25.17330937,EPSG:4326
479,新北市,淡水區,文化里,中正路28巷1號,A6510-20,A6510-20-006,A6510-0485-00,AL0-F1-0-2020M07,121.4333631,25.17465208,EPSG:4326
480,新北市,淡水區,文化里,中正路259號,A6510-20,A6510-20-006,A6510-0539-00,AL0-F1-0-2020M07,121.4318404,25.17468172,EPSG:4326
481,高雄市,鼓山區,正德里,鼓山三路19-3號,A6402-42,A6402-42-001,A6402-0420-00,AL0-N1-1-2020M07,120.2761694,22.65136103,EPSG:4326
482,澎湖縣,馬公市,,中華路230號,,,,門牌比對失敗或格式有誤,,,
483,宜蘭縣,員山鄉,蓁巷村,員山路二段326號,A0207-12,A0207-12-005,A0207-0252-00,AL0-F1-0-2020M07,121.6918449,24.71398932,EPSG:4326
484,臺北市,大同區,永樂里,迪化街一段21號9樓,A6306-38,A6306-38-008,A6306-0443-00,AL0-F2-0-2020M07,121.510325,25.05450084,EPSG:4326
485,新北市,全區域,,,,,,門牌比對失敗或格式有誤,,,
486,南投縣,草屯鎮,富寮里,中正路573號,A0803-15,A0803-15-003,A0803-0345-00,AL0-F2-0-2020M07,120.6921704,23.98004349,EPSG:4326
487,臺北市,中正區,幸福里,濟南路二段27號,A6305-05,A6305-05-006,A6305-0126-00,AL0-F1-0-2020M07,121.5284775,25.04115399,EPSG:4326
488,高雄市,鳳山區,新強里,三多一路1號,A6412-71,A6412-71-448,A6412-0794-00,AL0-F1-0-2020M07,120.3424337,22.62416982,EPSG:4326
489,新北市,淡水區,,新民街1段138巷7號,,,,門牌比對失敗或格式有誤,,,
490,新北市,淡水區,沙崙里,觀海路91號3樓、4樓,A6510-40,A6510-40-001,A6510-0190-00,AL0-F2-0-2020M07,121.4139869,25.18243028,EPSG:4326
491,澎湖縣,馬公市,,中華路230號,,,,門牌比對失敗或格式有誤,,,
492,高雄市,鹽埕區,新化里,大勇路1號,A6401-11,A6401-11-006,A6401-0128-00,AL0-N3-0-2020M07,120.2816444,22.6199412,EPSG:4326
493,宜蘭縣,五結鄉,季新村,五濱路二段201號,A0209-13,A0209-13-006,A0209-0218-00,AL0-F1-0-2020M07,121.8240715,24.68589437,EPSG:4326
494,宜蘭縣,五結鄉,季新村,五濱路二段201號,A0209-13,A0209-13-006,A0209-0218-00,AL0-F1-0-2020M07,121.8240715,24.68589437,EPSG:4326
495,高雄市,大樹區,久堂里,久堂路97-1號,A6415-15,A6415-15-123,A6415-0366-00,AL0-N1-0-2020M07,120.4182546,22.65774009,EPSG:4326
496,宜蘭縣,蘇澳鎮,,,,,,門牌比對失敗或格式有誤,,,
497,高雄市,大樹區,久堂里,久堂路97-1號,A6415-15,A6415-15-123,A6415-0366-00,AL0-N1-0-2020M07,120.4182546,22.65774009,EPSG:4326
498,臺中市,西屯區,惠來里,惠來路二段101號,A6606-59,A6606-59-006,A6606-0866-00,AL0-F1-0-2020M07,120.6411302,24.16256996,EPSG:4326
499,臺北市,中正區,光復里,延平南路98號2樓,A6305-01,A6305-01-011,A6305-0086-00,AL0-F2-0-2020M07,121.5101283,25.04310815,EPSG:4326
500,臺中市,西屯區,惠來里,惠來路二段101號,A6606-59,A6606-59-006,A6606-0866-00,AL0-F1-0-2020M07,120.6411302,24.16256996,EPSG:4326
501,桃園市,平鎮區,新富里,環南路三段88號,A6810-36,A6810-36-006,A6810-0530-00,AL0-F1-0-2020M07,121.217713,24.93976295,EPSG:4326
502,高雄市,鼓山區,龍水里,美術館路80號,A6402-09,A6402-09-008,A6402-0113-00,AL0-F1-0-2020M07,120.2880605,22.66490168,EPSG:4326
503,桃園市,大溪區,興和里,普濟路33-3號,A6803-22,A6803-22-009,A6803-0378-00,AL0-F2-0-2020M07,121.2861227,24.88104628,EPSG:4326
504,臺南市,官田區,隆田里,中山路一段129號,A6710-07,A6710-07-004,A6710-0112-00,AL0-F1-0-2020M07,120.3141149,23.19264831,EPSG:4326
505,桃園市,大溪區,仁文里,員林路一段29巷101號,A6803-19,A6803-19-005,A6803-0240-00,AL0-F1-0-2020M07,121.2822431,24.89598202,EPSG:4326
506,臺中市,大肚區,,,,,,門牌比對失敗或格式有誤,,,
507,彰化縣,彰化市,大同里,中華路57號,A0701-40,A0701-40-004,A0701-0661-00,AL0-F1-0-2020M07,120.5427532,24.07813223,EPSG:4326
508,臺東縣,成功鎮,,,,,,門牌比對失敗或格式有誤,,,
509,臺中市,豐原區,,圓環東路782號,,,,門牌比對失敗或格式有誤,,,
510,南投縣,南投市,三興里,建國路135號,A0801-24,A0801-24-009,A0801-0626-00,AL0-F1-0-2020M07,120.6815472,23.90799128,EPSG:4326
511,南投縣,南投市,光明里,光明一路252號,A0801-09,A0801-09-006,A0801-0190-00,AL0-F1-0-2020M07,120.7009275,23.93701516,EPSG:4326
512,南投縣,南投市,光明里,光明一路252號,A0801-09,A0801-09-006,A0801-0190-00,AL0-F1-0-2020M07,120.7009275,23.93701516,EPSG:4326
513,臺中市,北區,五常里,學士路98號,A6605-38,A6605-38-008,A6605-0462-00,AL0-F1-0-2020M07,120.6828284,24.15523899,EPSG:4326
514,高雄市,鳳山區,三民里,光遠路161號,A6412-53,A6412-53-339,A6412-0691-00,AL0-F1-0-2020M07,120.3634435,22.62497803,EPSG:4326
515,高雄市,鼓山區,龍水里,美術館路80號,A6402-09,A6402-09-008,A6402-0113-00,AL0-F1-0-2020M07,120.2880605,22.66490168,EPSG:4326
516,新北市,鶯歌區,南靖里,文化路200號,A6508-27,A6508-27-003,A6508-0331-00,AL0-F1-0-2020M07,121.3522144,24.94932815,EPSG:4326
517,高雄市,苓雅區,中正里,五福一路67號,A6408-28,A6408-28-001,A6408-0238-00,AL0-F1-0-2020M07,120.3170164,22.62824798,EPSG:4326
518,高雄市,苓雅區,中正里,五福一路67號,A6408-28,A6408-28-001,A6408-0238-00,AL0-F1-0-2020M07,120.3170164,22.62824798,EPSG:4326
519,高雄市,苓雅區,中正里,五福一路67號,A6408-28,A6408-28-001,A6408-0238-00,AL0-F1-0-2020M07,120.3170164,22.62824798,EPSG:4326
520,高雄市,鹽埕區,新化里,大勇路1號,A6401-11,A6401-11-006,A6401-0128-00,AL0-N3-0-2020M07,120.2816444,22.6199412,EPSG:4326
521,高雄市,鹽埕區,新化里,大勇路1號,A6401-11,A6401-11-006,A6401-0128-00,AL0-N3-0-2020M07,120.2816444,22.6199412,EPSG:4326
522,高雄市,鳳山區,新強里,三多一路1號,A6412-71,A6412-71-448,A6412-0794-00,AL0-F1-0-2020M07,120.3424337,22.62416982,EPSG:4326
523,宜蘭縣,宜蘭市,南津里,縣政北路3號,A0201-37,A0201-37-004,A0201-0613-00,AL0-F1-0-2020M07,121.7621665,24.73024391,EPSG:4326
524,臺南市,中西區,大涼里,中華西路二段34號,A6737-18,A6737-18-012,A6737-0351-00,AL0-F1-0-2020M07,120.1874654,22.99209754,EPSG:4326
525,臺北市,中山南,,路21-1號,,,,門牌比對失敗或格式有誤,,,
526,高雄市,苓雅區,中正里,五福一路67號,A6408-28,A6408-28-001,A6408-0238-00,AL0-F1-0-2020M07,120.3170164,22.62824798,EPSG:4326
527,臺中市,南區,江川里,五權南路100號,A6603-08,A6603-08-004,A6603-0119-00,AL0-F1-0-2020M07,120.6703204,24.12729602,EPSG:4326
528,高雄市,鳳山區,新強里,三多一路1號,A6412-71,A6412-71-448,A6412-0794-00,AL0-F1-0-2020M07,120.3424337,22.62416982,EPSG:4326
529,臺南市,仁德區,成功里,文華路二段66號,A6727-18,A6727-18-002,A6727-0290-00,AL0-F1-0-2020M07,120.2263842,22.93441565,EPSG:4326
530,臺南市,仁德區,成功里,文華路二段66號,A6727-18,A6727-18-002,A6727-0290-00,AL0-F1-0-2020M07,120.2263842,22.93441565,EPSG:4326
531,,,,,,,,門牌比對失敗或格式有誤,,,
532,高雄市,六龜區,義寶里,光復路70號,A6432-05,A6432-05-031,A6432-0064-00,AL0-F1-0-2020M07,120.6345734,22.99615036,EPSG:4326
533,新北市,鶯歌區,南靖里,文化路200號,A6508-27,A6508-27-003,A6508-0331-00,AL0-F1-0-2020M07,121.3522144,24.94932815,EPSG:4326
534,新北市,鶯歌區,南靖里,文化路200號,A6508-27,A6508-27-003,A6508-0331-00,AL0-F1-0-2020M07,121.3522144,24.94932815,EPSG:4326
535,屏東縣,車城鄉,後灣村,後灣路2號,A1323-06,A1323-06-010,A1323-0209-00,AL0-F1-0-2020M07,120.6985467,22.05032791,EPSG:4326
536,屏東縣,車城鄉,後灣村,後灣路2號,A1323-06,A1323-06-010,A1323-0209-00,AL0-F1-0-2020M07,120.6985467,22.05032791,EPSG:4326
537,屏東縣,車城鄉,後灣村,後灣路2號,A1323-06,A1323-06-010,A1323-0209-00,AL0-F1-0-2020M07,120.6985467,22.05032791,EPSG:4326
538,新北市,板橋區,福丘里,中山路一段143號,A6501-A8,A6501-A8-013,A6501-1157-00,AL0-F1-0-2020M07,121.4642301,25.01151972,EPSG:4326
539,新北市,泰山區,全興里,全興路212號5樓,A6516-10,A6516-10-009,A6516-0133-00,AL0-F2-0-2020M07,121.4336534,25.05613058,EPSG:4326
540,新北市,泰山區,全興里,全興路212號5樓,A6516-10,A6516-10-009,A6516-0133-00,AL0-F2-0-2020M07,121.4336534,25.05613058,EPSG:4326
541,新北市,鶯歌區,南靖里,文化路200號,A6508-27,A6508-27-003,A6508-0331-00,AL0-F1-0-2020M07,121.3522144,24.94932815,EPSG:4326
542,南投縣,草屯鎮,富寮里,中正路573號,A0803-15,A0803-15-003,A0803-0345-00,AL0-F2-0-2020M07,120.6921704,23.98004349,EPSG:4326
543,金門縣,金寧鄉,,,,,,門牌比對失敗或格式有誤,,,
544,臺南市,大內區,曲溪里,34-2號,A6711-04,A6711-04-007,A6711-0112-00,AL0-F2-0-2020M07,120.3908386,23.11768207,EPSG:4326
545,臺北市,信義區,興隆里,仁愛路四段505號,A6302-30,A6302-30-010,A6302-0362-00,AL0-F1-0-2020M07,121.5602575,25.03951391,EPSG:4326
546,新竹縣,竹北市,文化里,縣政九路146號,A0401-28,A0401-28-009,A0401-0644-00,AL0-F1-0-2020M07,121.0124955,24.83009588,EPSG:4326
547,臺北市,中正區,建國里,中華路一段69號,A6305-07,A6305-07-008,A6305-0137-00,AL0-F1-0-2020M07,121.5080718,25.03996902,EPSG:4326
548,高雄市,苓雅區,中正里,五福一路67號,A6408-28,A6408-28-001,A6408-0238-00,AL0-F1-0-2020M07,120.3170164,22.62824798,EPSG:4326
549,臺南市,安南區,東和里,長和路一段250號,A6735-14,A6735-14-011,A6735-0377-00,AL0-F1-0-2020M07,120.2341439,23.05917606,EPSG:4326
550,臺南市,新市區,豐華里,南科三路10號,A6720-04,A6720-04-001,A6720-0005-00,AL0-F1-0-2020M07,120.2834097,23.10009126,EPSG:4326
551,臺南市,新市區,豐華里,南科三路10號,A6720-04,A6720-04-001,A6720-0005-00,AL0-F1-0-2020M07,120.2834097,23.10009126,EPSG:4326
552,臺南市,新市區,豐華里,南科三路10號,A6720-04,A6720-04-001,A6720-0005-00,AL0-F1-0-2020M07,120.2834097,23.10009126,EPSG:4326
553,臺南市,玉井區,,樹糖街22號,,,,門牌比對失敗或格式有誤,,,
554,臺北市,中正區,東門里,中山南路21號,A6305-06,A6305-06-007,A6305-0292-00,AL0-F1-0-2020M07,121.5215336,25.03475085,EPSG:4326
555,新北市,泰山區,全興里,全興路212號5樓,A6516-10,A6516-10-009,A6516-0133-00,AL0-F2-0-2020M07,121.4336534,25.05613058,EPSG:4326
556,臺南市,全區域,,,,,,門牌比對失敗或格式有誤,,,
557,澎湖縣,馬公市,,中華路230號,,,,門牌比對失敗或格式有誤,,,
558,南投縣,鹿谷鄉,鳳凰村,仁義路1-9號,A0807-06,A0807-06-002,A0807-0141-00,AL0-F2-0-2020M07,120.7919329,23.72905835,EPSG:4326
559,新北市,鶯歌區,南靖里,文化路200號,A6508-27,A6508-27-003,A6508-0331-00,AL0-F1-0-2020M07,121.3522144,24.94932815,EPSG:4326
560,嘉義縣,太保市,東勢里,故宮大道888號,A1001-09,A1001-09-001,A1001-0194-00,AL0-F1-0-2020M07,120.2931322,23.47292422,EPSG:4326
561,苗栗縣,銅鑼鄉,九湖村,銅科南路6號,A0510-09,A0510-09-006,A0510-0148-00,AL0-F1-0-2020M07,120.7708587,24.46269339,EPSG:4326
562,臺北市,大安區,大學里,新生南路三段56巷7號2樓,A6303-99,A6303-99-002,A6303-1142-00,AL0-F2-0-2020M07,121.5336671,25.0204764,EPSG:4326
563,臺北市,信義區,中興里,基隆路一段396號10樓,A6302-48,A6302-48-003,A6302-0533-00,AL0-F2-0-2020M07,121.5601369,25.03438691,EPSG:4326
564,臺北市,信義區,中興里,基隆路一段396號10樓,A6302-48,A6302-48-003,A6302-0533-00,AL0-F2-0-2020M07,121.5601369,25.03438691,EPSG:4326
565,臺北市,大安區,全安里,和平東路三段123號3樓,A6303-79,A6303-79-008,A6303-0948-00,AL0-F2-0-2020M07,121.5516881,25.02456149,EPSG:4326
566,臺北市,士林區,臨溪里,至善路二段34號,A6311-45,A6311-45-010,A6311-0741-00,AL0-F1-0-2020M07,121.5447818,25.09711304,EPSG:4326
567,臺北市,中正區,南門里,重慶南路二段六巷10號,A6305-23,A6305-23-004,A6305-0346-00,AL0-F2-0-2020M07,121.5115374,25.03363212,EPSG:4326
568,高雄市,大寮區,前庄里,捷西路298號,A6414-18,A6414-18-105,A6414-0242-00,AL0-F1-0-2020M07,120.3892596,22.62241387,EPSG:4326
