ID_SA,NAME_SA,COUNTRY_SA,THEME_SA,CLASSIFICATION_SA,imageUrl
741,劉晏綾,臺北市,印度彩繪,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-03-10/13699225-421a-4ee4-8d06-814072ed7b27/b6c18cfd5d465586aaad36a6076c6c77.jpg
742,夫妻演歌,臺北市,洞簫、口風琴演奏,表演藝術,
743,青橘子香賓,臺北市,音樂演奏,表演藝術,
744,匯川聚場,臺北市,舞蹈、戲劇、音樂,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-04-12/c1698912-7f41-4624-b82f-329f247d37cd/045e4ecf0d17a91e5e59954f141ef23e.jpg
745,鄉音傳統樂團,臺北市,演奏、歌唱,表演藝術,
746,陶氣貓,臺北市,陶笛演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2018-01-05/4edf0e5c-f7cc-410d-abcf-17aec2aa7905/8fa7547fa48f6a99428afb84358de315.jpg
747,真善美彩繪藝術工作坊,臺北市,彩繪衣服、帽子、雨傘、環保袋,創意工藝,
748,春風樂團,臺北市,吉他、Keyboard彈唱,表演藝術,
749,Quarter口琴樂團,臺北市,口琴重奏表演,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-03-15/2ba4d7d7-a61f-4f95-85c2-9c5d2747c2f1/9c3a22c240131e185d75d04cb22ba4b4.jpg
750,藝馨國樂團,臺北市,國樂演奏、演唱,表演藝術,
751,馨光幫幫盲,臺北市,胡琴、電子琴彈唱,表演藝術,
752,聰姬歌唱團,臺北市,歌唱、演奏,表演藝術,
753,隨性(LG)樂團,臺北市,歌曲彈唱,表演藝術,
754,JazzInvention,臺北市,音樂表演,表演藝術,
755,菲布勒斯薩克斯風重奏團,臺北市,薩克斯風四重奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-03-10/47b01a74-4a3e-4095-b665-298fa00dd0b8/114a5047c68dcd46fb08cb88d443cad6.jpg
756,三人男,臺北市,音樂演奏表演,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-03-15/067b8737-4e29-4bb7-904e-1e400c0186af/f52aa2d5154865695e06ed251331d65e.jpg
757,貞弦樂坊,臺北市,弘揚月琴、笛子、揚琴與台語歌曲民謠唸歌文化,表演藝術,
758,艾樂(Ilove),臺北市,街頭走唱,表演藝術,
759,北投麗音那卡西樂團,臺北市,推廣那卡西文化,表演藝術,
760,協和樂團,臺北市,音樂演奏及歌曲演唱,表演藝術,
761,W.H.O.虎劇團,臺北市,溜溜球&扯鈴,表演藝術,
762,Venus,臺北市,樂團演出,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-03-10/e7cf9850-0d1a-4d43-a680-befe78714b48/0939d4fa4bb2acef53774d34c96468bf.png
763,PlayGround,臺北市,古典小提琴跨界流行搖滾樂團,表演藝術,
764,DiaboloGirls,臺北市,扯鈴,表演藝術,
765,Insistence,臺北市,歌唱及演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-03-10/2836d74d-8841-4e06-8089-63701b5510c8/4b33da46cd0babd32e79b79fb3940823.jpg
766,AquariUs水瓶兄弟,臺北市,歌唱,表演藝術,
767,悅音歌唱音樂團,臺北市,歌唱表演,表演藝術,
768,蘇怡萍,臺北市,吉他彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2019-12-31/6c226eb1-715e-44f8-87ca-58c247425f30//c626dec11b32b16b70b6aa8f9987cf2d.jpg
769,陳昌昇,臺北市,長笛演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2018-04-10/9f6ec307-2796-4b98-bfb9-c75f830624e7//767b72a358cb6f925dc137c06acb4660.jpg
770,楊承彥,臺北市,吉他彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2017-12-29/1e1ddb0e-b33b-4cf9-a2cc-bb28ff5e1f05/6353a50bc58b0018a25f87166bfa1200.jpg
771,周瀚,臺北市,電吉他演奏,表演藝術,
772,許耀謙,臺北市,自彈自唱-分享故事,表演藝術,
773,賴偉韶,臺北市,創作歌手之路,表演藝術,
774,洪筱淇,臺北市,吉他彈唱,表演藝術,
775,李奕勳,臺北市,一人樂團,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-07-25/688c34f5-3d9b-4660-93d6-c51cc1937151/c21bed7361ef48eedc35b8a3786d6f29.jpg
776,楊祐華,臺北市,吉他彈唱,表演藝術,
777,鄧志峰,臺北市,木吉他演奏,表演藝術,
778,彭月珠,臺北市,吉他+小樂器彈唱,表演藝術,
779,王彙筑,臺北市,ㄧ人大樂隊,表演藝術,
780,黃子倫,臺北市,街頭打擊樂,表演藝術,
781,謝宗霖,臺北市,木吉他彈唱,表演藝術,
782,王家鴻,臺北市,Fingerstyle木吉他的獨奏,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2018-04-12/f4a5e540-0cc0-4682-817e-d1476ee59f9a/15ef1290b44e95739c94e34da5de1f2d.jpg
783,DamianoNiccolini,臺北市,薩克斯風吹奏,表演藝術,
784,陳萱丞,臺北市,舞大環DanceCyr,表演藝術,
785,錢冠宇,臺北市,特技雜耍,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-07-25/2f9db619-3fac-4ed7-afd4-c166a4d2fba8/3a5d19278a6cfb81709d08f404fe3105.jpg
786,AmiryanVardan,臺北市,小丑雜耍互動,表演藝術,
787,楊立微,臺北市,足技表演,表演藝術,
788,許浩源,臺北市,雜耍武幻,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-07-25/9f6f9462-49a9-4017-a4ad-a9fec8e182e4/3c142b7b8e03ff92f7c7c4f951be047d.jpg
789,徐豪謙,臺北市,氣球秀,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-07-25/09a3b913-bd2c-4210-a019-698a0b42ae1d/863276cb20be0bb8a533ee3ad5162529.jpg
790,陳怡惠,臺北市,小丑氣球魔術,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2019-05-22/e52aefe4-ca8a-4156-b824-2656d25da26d/f584384ca7978d4a40842d37705a01c5.jpg
791,閻沛汝,臺北市,特技呼拉圈,表演藝術,
792,賴寬誌,臺北市,創意雜耍,表演藝術,
793,陳慶澤,臺北市,街舞表演,表演藝術,
794,廖世傑,臺北市,躍●立方體,表演藝術,
795,傅遠超,臺北市,彩繪插畫,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-01-04/35d4ffad-d0ff-44f1-b6a5-46d0200267e5/332023a68a390c01de65b4d9b704a704.JPG
796,王馨儀,臺北市,禪繞畫手繪,視覺藝術,
797,洪明河,臺北市,人像速寫,視覺藝術,
798,張陸治,臺北市,3分鐘卡通、Caricature 肖像繪圖,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-01-04/77136a85-21ae-46b3-a19f-b6ec1f8595c6/a0b9c346245f746609a5a07e7e5139b1.PNG
799,鄧君儀,臺北市,人像彩繪(似顏繪),視覺藝術,
800,徐浩偉,臺北市,人像畫,視覺藝術,
801,飛達,臺北市,LOVERSFLYING,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-30/86f7650f-5d53-4cb1-bf13-1f30db7e6391/21b6e9f7420a96f79a2e6f81e620a1e3.JPG
802,吳慧君,臺北市,Q版人像寵物繪畫,視覺藝術,
803,廖韋清,臺北市,Q版畫像素描,視覺藝術,
804,鄭晰文,臺北市,人像速寫,視覺藝術,
805,陳妍姍,臺北市,人像創作,視覺藝術,
806,梁濯紳,臺北市,客製著色明信片畫,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-30/2dae3374-b0cc-4853-8784-349e341c9608/60687654042008f936fe5505713ae402.jpg
807,傅遠超,臺北市,燒燒畫畫,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-01-04/172aa4c0-5454-49f9-9ff8-b1afe59ac96d/332023a68a390c01de65b4d9b704a704.JPG
808,李金潾,臺北市,氣球創作,創意工藝,
809,林三元,臺北市,草編與手作童玩,創意工藝,
810,洪證家,臺北市,創意造型氣球表演,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-30/5bd60991-86ca-452b-841f-a1638ee52d3e/381596ab48dfeedbbdf62221e23e7f5d.jpg
811,陳恬玫,臺北市,創意造型氣球,創意工藝,
812,神愛之音,臺北市,唱歌,表演藝術,
813,Candy&Wendy,臺北市,古箏演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2019-11-28/7a0d5498-ae7e-498f-9c12-1340f73737b3/f52f2d88b9697c8848ed69ee2775b0c1.jpg
814,BLUESKY,臺北市,吉他彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2018-12-08/dc1de8de-bbcb-4798-ad2d-2fa191e7ddc6/420a4c9fe93b93424502f9dbb91f7dd5.jpg
815,WeiKing,臺北市,雙木吉他彈奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-08-01/959aa076-efcb-4342-beb3-0a4b2f6b90d1/36e822f10bd7e2c06922ad7b1a5e015d.jpg
816,FoundER,臺北市,吉他彈唱,表演藝術,
817,鈴行者劇團-DiaboloWalker,臺北市,扯鈴,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-12-13/69da19f7-12c7-4fe9-a695-ec9d797288c8/7dfe36efc9ff074a6aad9aabfb5231d0.jpg
818,LOVE輪椅舞,臺北市,輪椅舞蹈,表演藝術,
819,StreetBboy,臺北市,特技舞蹈,表演藝術,
820,路邊攤馬戲,臺北市,特技雜耍互動秀,表演藝術,
821,新心劇團,臺北市,歡樂馬戲,表演藝術,
822,麥考艾裘,臺北市,搞笑人像繪製,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2018-07-12/f847391a-e990-4517-bc71-3d429bc17a42/a6c862eda300b2820d8650cc28c9df58.jpg
823,黃添德,臺北市,爵士鋼琴電子琴演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/d10f664e-2e8c-4ac3-bae3-db1e42a5d24f/bc604c5de362072877ba514fbc457f83.jpg
824,林順炎,臺北市,口琴表演,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/78539954-bee1-4b69-b54f-d65c942482bb/bf90b85c9527a653ea675e4f35185666.jpg
825,蔡嘉倫,臺北市,歌唱表演,表演藝術,
826,黃偉豪,臺北市,吉他自彈自唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/614ca1b6-c1a0-485a-9532-26a3a6f13cce/6e6c353604e22ce967cd77a483412760.jpg
827,洪政國,臺北市,我的樹葉及塑膠片都會唱歌,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/cd051e6e-1425-4d9a-80e0-8dd31f934b31/77c3ddfd35386663e59c4fe06545629b.jpg
828,蔡嘉揚,臺北市,為愛唱詩歌,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/77a99f06-4fac-4839-a948-c7358f34aa52/329a0c6a4806f2a480f8fce693532557.jpg
829,范民豐,臺北市,神奇魔術秀,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/f0e47980-75da-4a9b-a99a-7affb53eba59/e699e31db5a60083044131bfe7316381.jpg
830,樂覺新,臺北市,吉他彈唱,表演藝術,
831,黃文維,臺北市,小丑、氣球、行動雕像、魔術,表演藝術,
832,陳春吉,臺北市,樂器表演-手風琴,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/bf0d8a25-f859-40b2-8733-f2a15fec5c8e/67448940dd433c636e799a2b5d0a9048.jpg
833,李高昌,臺北市,手風琴演奏,表演藝術,
834,黃寶裕,臺北市,魔術,表演藝術,
835,林嘉文,臺北市,行動雕像,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/22eff694-1bb4-4306-adf2-ef3cd0c15b8c/0aa99a79a6e3abe233fec0047043d648.jpg
836,林俞伶,臺北市,月琴彈唱,表演藝術,
837,顏孝永,臺北市,木吉他搖滾,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/64d7f580-50e1-408b-825c-443c4da6d0ca/23aff27a2a177f30f1b0b10a280ebeb9.jpg
838,陳韻如,臺北市,手風琴演奏,表演藝術,
839,謝建榮,臺北市,吉他彈奏,表演藝術,
840,陳敦邦,臺北市,小提琴演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/fa896d2c-c5f4-4928-9cc1-b129183c0ea9/31ba35170a70e1ae1f3c8515faaa1a41.png
841,凌永明,臺北市,薩克斯風演奏,表演藝術,
842,楊元慶,臺北市,花式溜溜球,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/134b2479-55a7-4c88-b243-d6c947974be1/7ab304a2e5092c8431680deb43159ccb.jpg
843,郭陳素質,臺北市,藺編飄香鄉土傳情,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/7b9a6e7e-f42b-497c-b58c-ca116f630e85/30f7e05d32ce5d3ff821cf6528640640.jpg
844,吳秋榮,臺北市,吹糖技藝,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/dd8247e9-3dfe-47db-a236-8497c83088c5/84733b8325c67a59ce90ddf77478908e.jpg
845,簡輝宗,臺北市,葉笛吹奏,表演藝術,
846,高銘振,臺北市,keyboard自彈自唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/13d7977e-c206-4d48-bf11-8a90c54bf801/f36a822ebcfa98c270e18a0d3a6732d2.jpg
847,張啟山,臺北市,keyboard英文情歌自彈自唱,表演藝術,
848,謝文宗,臺北市,小提琴演奏,表演藝術,
849,許尹東,臺北市,打擊樂,表演藝術,
850,黃裕谷,臺北市,魔術表演,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2019-11-03/6650a872-e2f9-469f-869c-ef310385dc09/bfdcc2057da7464f27033c553bc43432.jpg
851,姜禮揚,臺北市,魔術,表演藝術,
852,馬佩雯,臺北市,剪影藝術,視覺藝術,
853,李沛穎,臺北市,人像速寫,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/12e34afa-2475-49a1-ab44-82716f1e3d82/f89b3de31432c97d0aaa0ecf67983ba9.jpg
854,彭漢津,臺北市,人像速寫,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/eec68785-0189-4588-8aca-8a751f7fc8ee/98751b7cc707821e8c23752d0261a298.jpg
855,黃國昇,臺北市,人像素描,視覺藝術,
856,俞振威,臺北市,人像素描,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/5593fd78-05da-4307-b42e-c14bd7544a32/35c949905291ae84a5384bdcdeddbca7.jpg
857,孫宇立,臺北市,造型氣球,創意工藝,
858,石正蓉,臺北市,袖珍花藝創作,創意工藝,
859,簡宗賢,臺北市,尺八(日本蕭)演奏,表演藝術,
860,朱梵光,臺北市,複音口琴,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/febeefa7-45d2-490e-ba17-31f1a823f837/81bbcccd0718937d5012a6fdaa1b2e47.jpg
861,龍安平,臺北市,小提琴獨奏,表演藝術,
862,丁秀津,臺北市,月琴唸唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/906fc97c-b55c-4bb3-b1be-2c0e61eae953/6824c9824228039e9d52af399b6dba73.jpg
863,陳冠瑋,臺北市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2020-07-14/4fc6012b-3b2b-402f-925a-f7a9574377d2//6735dfb5526b2f144a88d946e37c2399.jpg
864,張雲翔,臺北市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/1873641a-6dd8-41e2-9e8b-a23c36e9f394/772fbf635887869e3b36f6d85a8f9e7d.jpg
865,林信宏,臺北市,歌唱、薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/6563cae2-5597-4cea-ae8f-c9a108d9cddc/6b6fdab87e05a02e61d78fedb75e7ef0.jpg
866,曾靖倫,臺北市,木吉他彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/de51e66e-5c9d-4bb1-b123-7bb79a5affb2/305a29720bcab528949dc35e1913c436.jpg
867,曹昌元,臺北市,魔幻藝術秀,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/c36e9ff6-5122-452c-89fa-8abb0eab2c77/c27ed21f44d9835ee6b0af2d0115eba8.jpg
868,紀詠勳,臺北市,扯鈴,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-03/2b2ad02e-d5b0-484b-8fef-310e2027c44d/3c2fdd230159bd82259fae1c60cf6339.JPG
869,黃意驊,臺北市,Julia似顏繪,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/d4a809c4-f522-4d00-a55e-ee9a5adaa20a/8e3682557bed973bd0fea192234396a1.jpg
870,俞政光,臺北市,現場人物肖像畫，誇張人物漫畫,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/ee6b6e5c-78c5-4f94-9304-be792e031300/783e7e9e946058f0ad2b23783bf85fe9.jpg
871,吳禎,臺北市,"似顏繪,現場寫生",視覺藝術,
872,賴慶賀,臺北市,人物水彩繪畫,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/c3a743cf-a00d-4c7e-b0d9-cfd78c9cdf9b/44678f4366eaf1a8d568d5c065b96cb2.jpg
873,王有鄰,臺北市,人像素描,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/ce8f513f-a1f9-4bbb-aab2-1aaa45d2998d/19648e5da8f378ce160f52790c0773db.jpg
874,游鑾,臺北市,彩繪、捏麵創作,創意工藝,
875,劉華安,臺北市,鋁線藝術,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/7409c877-6d77-4498-8c1a-313e06eca5d7/eab06b3ceeabb7cc44536cbe72190026.jpg
876,顏志宇,臺北市,打包帶編織及創意童玩,創意工藝,
877,蕭湘婷,臺北市,電子琴彈唱,表演藝術,
878,蔡慕珍,臺北市,吉他彈唱、電子琴彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/c5c6ae1e-ed7e-4d77-84bb-003e9826de2a/9155dabefc5dd72763cf792b087b70ad.jpg
879,羅上宸,臺北市,吉他彈唱,表演藝術,
880,AEONWOOD,臺北市,打擊樂演奏,表演藝術,
881,洪翊暘,臺北市,楊琴演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/5b65085a-bb7f-4bee-bcf9-24856145bead/5ab8adb6234dbfb355cb138521284f9f.jpg
882,羅仕茹,臺北市,爵士鼓演奏,表演藝術,
883,黃驥軒,臺北市,電子琴演奏,表演藝術,
884,廖翊婷,臺北市,電子琴彈唱,表演藝術,
885,陶路易,臺北市,掙脫術,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-07/f296e918-5cac-4cac-b202-9f0327964a55/64e5ec12741623ff6659c6f6f2b0d5a6.jpg
886,黃耀宗,臺北市,舞蹈、戲劇,表演藝術,
887,ARHINFULRICHARD,臺北市,馬戲表演,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/31c3bf13-9020-43bc-a217-828ee5d860a6/00cc2899629a55e43d8a16f802640d0c.jpg
888,林桓宇,臺北市,魔術,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/3dd31241-03ba-4274-a553-5fe28c9fe8d7/dfd1f6836b237c8acc825cca016ac3c4.jpg
889,于學立,臺北市,喜劇舞蹈、雜耍,表演藝術,
890,戴邦祐,臺北市,花式扯鈴,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/8c067805-e094-4aae-9e33-cc277e9ca7a4/10e3707bb8388664ef87d9b33b3b8768.jpg
891,許值銓,臺北市,接觸性雜耍,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/a8e86d36-6646-406a-9ff2-0999cbd3bc45/93ba0b87f0e6ae1ec4ec35f532d0eca3.jpg
892,李彥宏,臺北市,魔術、舞蹈,表演藝術,
893,杜福安,臺北市,Q版漫畫、人像速寫,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/bc0e70ee-e845-42a4-8be5-cdd643a19f68/742cfdd36bf2c8b9a20b283453dd6fa0.jpg
894,林逢盛,臺北市,金屬工藝,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/f7a5dd91-de11-4e46-948d-1867b876e7c1/61847a6753a7c29c350da69f84b0ab20.jpg
895,汪哲宇,臺北市,造型氣球,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/8f5b86dc-c2fd-4f5d-ba4d-e3c5d05b53bc/91cf1429070c032d9021dfce85dda7a8.jpg
896,游玄玄,臺北市,黏土創作,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2017-08-01/6c3e6890-276a-48bf-bfc0-5f8190eea1d1/c253b002d9ebafe209d09553c6f6444c.jpg
897,風華愛現,臺北市,歌藝舞曲表演,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-08-01/e869190b-e7fb-47c9-8515-c101004f4a0d/62c66d21e4e17c03ed42babb65fc6456.jpg
898,雅品樂團,臺北市,薩克斯風(Saxophone)的演奏,表演藝術,
899,禾音那卡西樂團,臺北市,北投那卡西歌唱,表演藝術,
900,傑克魔術,臺北市,魔術,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-08-01/fceb274b-9b4e-48ee-aec1-ab09146aabdf/d6a5d617cba9ae9458fa482b992963cd.jpg
901,SENSATION樂團,臺北市,樂團演奏及演唱,表演藝術,
902,Mr.Dream,臺北市,雅痞都市街頭演唱,表演藝術,
903,真愛家庭,臺北市,樂器彈奏及演唱,表演藝術,
904,光合作用,臺北市,樂團,表演藝術,
905,翠笛笙歌,臺北市,陶笛演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-08-01/086ff2df-9996-4b6a-adfd-4d5a708424fa/633ad1090174b0b5ecc10c360796fb0b.jpg
906,西非輕打擊,臺北市,非洲鼓打擊吟唱,表演藝術,
907,蜂蜜檸檬樂團,臺北市,樂團演奏,表演藝術,
908,街頭小提琴尬大提琴,臺北市,樂團演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-08-01/226353eb-a752-4431-98f2-3ec8e829f762/b4f05a0074cd6dcec2024d15c525c1d6.jpg
909,H.J.B.H,臺北市,舞蹈、戲劇,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-08-01/4fc3a5ca-6f94-4902-9786-72d5272b8f46/33bfb99b415a445193278be095e248d8.jpg
910,永樂町,臺北市,木偶戲,表演藝術,
911,黑色聯盟,臺北市,特技街舞、花式籃球,表演藝術,
912,Unique,臺北市,舞蹈特技、水晶球,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-08-01/924868b2-2878-4f63-8b0c-285150957c1b/11980da2962577bea04c2a93cf1d4dc5.jpg
913,S.F.DBoys,臺北市,雙人扯鈴,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2017-08-01/470978b7-aae4-4a11-ad68-1e90a5fd7d0c/8a49c27f2ea19e37089b4e7cc1205dc9.jpg
914,峰巢,臺北市,打包帶編織,創意工藝,
915,US手工坊,臺北市,金屬造型雕塑,創意工藝,
916,李念萱,臺北市,小提琴演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-04-20/b806581b-73b0-4ad7-aba8-656941e425f6/c96ccbcbcf6fb76b55c61210ddf01aed.jpg
917,AMIGO流行樂團,臺北市,樂團演出,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2018-01-03/ce4f8b42-4fcf-4e39-b45e-e853c26cdcf8/f6378188af851b345da487426b7b5268.JPG
918,璀璨四季長笛樂團,臺北市,長笛重奏演出,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2018-01-03/5c1ee711-33f2-499a-bc5b-6bac40cb3259/7c8f9f6a83d1f14b093bb9589b4d91c4.jpg
919,創˙夢˙行,臺北市,特技,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2018-01-03/30bf21cb-0640-447a-9885-3ae0ca27848f/93e35e15a82dabce57efb0e31cd251b2.jpg
920,三朵夏樂團,臺北市,樂團,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2018-01-03/ec8352f5-02da-4a04-ab85-7e12d503940a/e9e11c65241dde0d81bd274c8de9bb4e.jpg
921,麵包樹,臺北市,樂團,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2018-01-03/776abfe8-5af1-4ef3-95d6-9b9442b76c9b/78f51019fad72d9ff7957ee173a0af5c.jpg
922,原木樂團,臺北市,樂團,表演藝術,
923,古早味那卡西二人組,臺北市,古早味那卡西演奏,表演藝術,
924,HiJackandFeverTrend,臺北市,樂團,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2018-01-03/9573bdfb-6180-4e9c-bff5-65cc2869cdc9/b2628dedb3679865728d79fbd16fc115.JPG
925,呷熊霸大樂隊,臺北市,演奏歌唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2018-01-03/4b28856e-bc81-4850-9743-de0c6299d44c/94c7f59828b521e91042e023aa007e1e.jpg
926,DBS(DiaboloBoys),臺北市,扯鈴,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2018-01-03/8e279d9d-ef82-4539-badf-0d929ca26e7e/ffb0efc0338e18a13de4859fd5e5ec7b.JPG
927,H.doubLeC,臺北市,花式籃球,表演藝術,
928,陳懷盛,臺北市,西洋長笛、薩克斯風演奏,表演藝術,
929,曾甫鍬,臺北市,唱歌,表演藝術,
930,鄭登元,臺北市,"陶笛,中國笛,巴烏演奏",表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-01-04/82ec55b9-a1ca-4c74-92b2-619d6db9025d/3c5f1ba09f32e76a9420add5276de869.jpg
931,陳冠帆,臺北市,魔術,表演藝術,
932,林業盛,臺北市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-01-04/c542944d-7a7f-4bfe-9c93-8c772546b73b/3fb7554527de869d987f03da0601e929.jpg
933,葉時廷,臺北市,現代街頭馬戲,表演藝術,
934,陳信達,臺北市,雜技街舞,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2019-11-09/1ffc0860-12f4-48a5-8592-a4d3ca987c0d//737d0e496328b8cab168b2cac5f49d08.jpg
935,陳平安,臺北市,川劇變臉、神奇魔術表演,表演藝術,
936,段智敏,臺北市,溜溜球,表演藝術,
937,張乃昕,臺北市,民歌及創作歌曲演唱,表演藝術,
938,林建賢,臺北市,雜耍,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-01-04/9f00834d-f04a-43a9-938c-5e82bd2ed66d/3be83b2476260ccaad04d056f67b5296.jpg
939,黃昱展,臺北市,魔術表演,表演藝術,
940,游學正,臺北市,陶笛表演,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-01-04/30785d4f-40c2-4ecf-b257-796b4f9cc1b6/174dfcc583dc65f53ad706b56338d931.jpg
