ID_SA,NAME_SA,COUNTRY_SA,THEME_SA,CLASSIFICATION_SA,imageUrl
4489,DancerKiller,桃園市,街舞、雜技,表演藝術,
4490,鄭遠毅,桃園市,薩克斯風表演,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-10-05/fab84ff3-791b-4710-9029-bea8d0108e2b/ab94b1010fa15c4cdaafc72020d143bf.jpg
4491,廖國鳳,桃園市,"雜耍、特技",表演藝術,
4492,盧俊榮,桃園市,"綜藝雜耍特技",表演藝術,
4493,劉靜渝,桃園市,歌曲演唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-28/c53f74a1-a53b-4a0f-85ed-98a839d5c1d9/1724ea9e8776606c23bd75e2d2e59ace.jpg
4494,張思欣,桃園市,電子琴彈唱,表演藝術,
4495,米奇?,桃園市,簫類樂器演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-28/39979bb1-b266-44c4-8b8c-e1fc6a7b5c47/17c6fc06d64c2f32a81aceb6b1b92881.jpg
4496,林森海,桃園市,花式陀螺,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-28/52192ffa-32c4-40b2-b222-4d9f94bbfbba/41b10acd689d2b89573e86cd878245ad.jpg
4497,范民豐(魔術小范),桃園市,魔術表演,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-28/30714f9a-7968-477e-bea1-3495f16aada0/1aecdae0e0e20c9e54ac0799cea04ff0.jpg
4498,方坤祺,桃園市,氣球魔術秀,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/0612ac44-0767-4967-902e-5bf57b355176/e7158e03d3795b446ae7dbc25cb50339.jpg
4499,林福德,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-28/e493e761-2186-49b2-bc7b-6f8cb88841d0/aa35516de3ba96599745422fab162631.jpg
4500,鄭重興,桃園市,龍鳳彩繪開運畫,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-28/3144fa45-2f67-4262-9316-6e776b23438e/2c82761d625a6ff2db4dc4f0d6bd744c.jpg
4501,徐山本,桃園市,草編藝術,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-28/fd2481ac-e1e5-4add-ba4e-0a1cf6538d3f/7c2c71742adb5b60e9af2862e39b3f19.jpg
4502,李健雄,桃園市,造型氣球,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/bb9d13dc-3900-43dc-8984-a8c1a4fb71ae/9120afa511cdaf29e10bdbda586771a8.JPG
4503,黃一修,桃園市,電子琴(自彈自唱),表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/10009f84-5a9d-4280-bd08-e0359c1b2ba8/7ad32046ba38ad2d799355848092b834.jpg
4504,林繞川,桃園市,電子琴自彈自唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/569d50b9-bd18-4d9e-8ac7-8dbe63aa6b63/b70b9829177a20496b90c54bcbdd38d9.jpg
4505,湯華俊,桃園市,竹笛演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/8f5eedf0-d827-44e2-a8d0-4b0b9518793a/da6fc5357d74a8cf5d8df3eee610e062.jpg
4506,楊瑞琦,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/b7560a40-9dda-4439-b0b2-82742ec48833/47a44b73a28e388b43c400ccaaec200b.jpg
4507,鄭采合,桃園市,氣球、小丑秀,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/0a5e0885-faa9-4691-b06a-e6ae62625307/eefb87bb15272f3d50da0a03caab5ee0.png
4508,楊曲農,桃園市,Q版人像漫畫,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/08708e10-8f2a-47d6-9c1c-a65048aac5bd/c0fda24e23f999cccbfefb42eb555ab8.jpg
4509,蕭秋香,桃園市,樹脂土鉛筆公仔,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/3c2bb6b8-bbca-4399-b5a9-092418e6616c/38fbf50cb6acea5971ebfc13f25efe83.jpg
4510,陳熒家(雪天使),桃園市,造型氣球,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/e58078dd-66d0-47b4-a16d-2932ce142f32/c82a469609034c964d457b74a53f0632.jpg
4511,白錫石,桃園市,打包帶編成昆蟲及動物,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/89fa6333-a68f-4999-b2a8-4d23175cbcbb/65009507771d05c68f6aaf516596dc62.JPG
4512,饒榮輝,桃園市,吉他演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/18b13dda-6882-4a09-959d-fe04a37b82c5/69a89465012f9f21e6126b929c8e688f.JPG
4513,吳振安,桃園市,手風琴演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/526e10af-6546-4b9b-aed9-716acd82717a/3d8c6c0c65b9e4dd638c994a970af2ae.jpg
4514,楊進順,桃園市,薩克斯風+樹葉吹奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/668049fe-3c88-451d-a991-d85446b5365d/2e5b37d970e7b1c1f9a331e3ae6e9f4c.jpg
4515,黃育杉,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/71a5c692-8290-48cd-bc3b-4fb0f5758644/2d1d629852fd0c7308a7ab646d85f29a.jpg
4516,王憲平,桃園市,葫蘆絲演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/7221316a-b73a-4678-9515-d1551845c1c2/fd84ab7f4586c17d29c00222bfbe3e80.jpg
4517,陳金灶,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/ae233949-33a8-4b73-b911-3e9ac16e0b57/e3a87290d6244b552268072edcdb085c.jpg
4518,朱月瑛,桃園市,胡琴拉唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/30ecb89b-43da-4a85-8482-215cbdbb4636/74f2f2772ca093dbeb9ba7679759c88d.jpg
4519,高明德,桃園市,吉他彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2018-12-08/0ad6e599-a542-4491-a1dd-d095867b7645/0fb74edd6cb6d54f2d42a28a966f07f5.jpg
4520,馬維君,桃園市,彩妝似顏漫畫,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/da514ade-f7d0-48cc-b624-8398c828a884/236e7d1040e93fec7e202e127dfc2ffb.jpg
4521,郭永鑫,桃園市,畫糖人,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/9f90f8e7-9e7a-4eb7-8e6c-5588db5c4e76/5c367f8d1089616fd6d483f3b706f527.jpg
4522,邱垂貞,桃園市,自彈自唱民謠、吹奏口琴、洞簫,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/4101192e-e470-4eee-988c-d64d5cc67e5e/553313c178108edc14ff7763959f471e.jpg
4523,邱圳卿,桃園市,薩克斯風演奏、吉他口琴自彈自唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/09b40c30-c791-44f0-a283-f5447c1706f1/ae7026335d34cfaaf0efb8174aa696c9.jpg
4524,張弘銘,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/21518c0f-72f5-4e47-ad6f-1df854465023/db228e463eba7324074f09050602389f.jpg
4525,林再來,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/a0d7687e-1dd1-4b4d-8cb9-daac025fa8d4/045d382aacc6692d786b5a529b43d61c.jpg
4526,黃金龍,桃園市,口琴獨奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/38c8c5b7-fd8f-4e5c-a8ca-88552ce34026/cf8ee4f17ed38770fac45b7e50ff236b.jpg
4527,林炎勳,桃園市,薩克斯風吹奏,表演藝術,
4528,許育瑋,桃園市,陶笛和電子琴演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/6f324397-dbcc-4bf3-8714-5739f68a8436/8803b03d91281bfd65ea8cbede18c116.jpg
4529,李侑真,桃園市,爵士鼓表演,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/23e21d75-9861-4573-8662-54e9342e65c3/73250dd558a4e28007f6d656e483e6c7.jpg
4530,黃曼軒,桃園市,陶笛、電子琴演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/40d3a694-79bf-4a13-acab-2c68b7e9524d/2f3801eb0abc0a7a13ef00f2047556ce.jpg
4531,許惠華,桃園市,自彈自唱娛樂,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/15e7750c-4ec8-4d3c-8c23-d76d61a580b5/81f9077021d2b298fa9ea5b3536d5c2c.jpg
4532,林于茵,桃園市,民俗雜耍,視覺藝術,
4533,戴義宏,桃園市,獨弦琴彈奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/9b20d866-a6de-41e0-8fd7-ee7d3788656a/c0970207868856f7fe453438827ced87.jpg
4534,黃志偉,桃園市,樂器演奏、歌唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/f89003f4-7bbf-4385-95eb-006795bbf75a/241bcc6a143b17cbb8b145e519f227bb.jpg
4535,王翼,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/24504bc5-f344-4910-a723-9da459cfae03/eafdf906e4a0f9507404f00cf0860db6.jpg
4536,陳春霖,桃園市,12孔陶笛演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/d9c6fd95-f2e0-4109-b0a3-d1a1ce28f891/4d3d9ebbb53fe8e5de401bee7aa64c9e.jpg
4537,謝輝鵬,桃園市,薩克斯風、口琴演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/7fd7dcf6-2e94-430f-aff9-d09a3f83b992/dc02b46c08bfbec598c9aa3d1d585d79.jpg
4538,王兆啟,桃園市,吉他自彈自唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/c592a9c8-1e7e-40f5-aa00-a8efd8229d57/f795ad3cf0a26f5fa3fb0fc0bba21796.jpg
4539,許靖楠,桃園市,薩克斯風吹奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/d6025007-7ed0-4059-8f6d-8ec665b88f93/4549c59e6f0278e69a4cf6b3f6901a7e.jpg
4540,張尹姿,桃園市,歡樂彈唱烏克麗麗,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/8397abff-13fa-459f-94ec-b523479465be/22bbe32c1bc38753cf5f179e96017ea9.jpg
4541,簡金石,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/ad9091d8-bad1-4425-a328-6dc84a89dc92/8bab25aabdff885e4fe3a3d0c351a92e.jpg
4542,周君翰,桃園市,水晶球雜耍,視覺藝術,https://cloud.culture.tw/c_upload_busker/image/2018-10-09/46923083-5cd1-4a13-9a35-43ac4b0711a7//f035c801afa83d53279876d477b5ca23.jpg
4543,黃賢德,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/f45d2ad7-3972-42db-b309-df76e5a25efc/38fcf7d446df71ece9f2b581bdcd6260.jpg
4544,張永,桃園市,Beatbox口技表演,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/1702b320-3acd-4afe-8a20-c3d79a4300bf/1f520c299fd42012385e332d8cf1981d.JPG
4545,葉正賢,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-29/dd95b39f-7edd-48ad-874c-ddcbc8c922bf/0766ed58fbf40e42c0fdf76cded16ade.jpg
4546,謝明哲,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/a720de9a-df00-4a19-9916-99bb4120d3fe/245992b37790279ffa6a617877b590bf.jpg
4547,曾萬?,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/87d33b49-ebaa-4946-84bb-bb792012cebb/019f626252e0be4f3df4a376d91dbe7b.JPG
4548,陳宗成,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/2135a027-3f70-4eec-920c-eb84c4cca278/223aea8da67f0752fdd5c1b7599b5cd7.jpg
4549,李晴芸,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/338a28c7-64fc-4a79-80cf-ffda3ef41ded/2a6f86c55690a9a706629826dcde5c8d.jpg
4550,榮惠芬,桃園市,陶笛演奏,表演藝術,
4551,潘國成,桃園市,吉他自彈自唱及演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/b20690ce-d74a-4ede-9224-088c19f4358a/005cf444dccffe44dcc72d0771da79a8.jpg
4552,王錫鑫,桃園市,電吉他演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/df9c55f7-c405-4ac8-9ffc-7f18979b06b4/4aa399e2e081660c968f9343836ad155.jpg
4553,王秀瓊,桃園市,造型氣球展演,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/54c1692a-dc62-4740-90d4-6723799e6714/d9e8e5bb921d28f1572ad88aa444a80c.JPG
4554,呂蕙心,桃園市,造型氣球,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/9bbf5ae2-f3d7-4fbe-8e63-db732f6a2338/f2e2998899744c9042707d3a410eb946.jpg
4555,劉國慶,桃園市,造型氣球（功夫氣球）,創意工藝,https://cloud.culture.tw/c_upload_busker/image/2019-02-26/507ca076-9411-4254-a28f-3ec7ee183bd5//1e9d9d098e7d3539958f12556f38c1ba.jpg
4556,吳志偉,桃園市,造型氣球,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/e58a84b0-9099-4cab-8ecc-aa4e10d8c877/2000e986ab64fb74ca2c9e549a32393c.jpg
4557,鄭永炎,桃園市,國畫意寫人像,視覺藝術,
4558,鄭弘寬,桃園市,街頭漫畫人像,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/355efa62-34df-406e-b8e2-2a22365982a5/4b7efb887fc365a525352b21e2677d97.jpg
4559,楊紫妤,桃園市,美式卡漫顏面,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/da917c13-afaa-4382-a81e-3beaf2df9501/6fe373235743eb0c51576c53d4a61809.jpg
4560,林明哲,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/2df674db-4a43-4931-829c-6e957ad45024/4d492e3d048f3aa4a810463806fc4aaf.JPG
4561,楊岱錞,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/1db71b87-61de-41f0-964d-adbfe9385b49/c7b7984a549c2b439c0a07a2c5c20119.JPG
4562,呂理鋒,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/7a073033-c9cd-43a4-866d-ef8f54875e8e/ee85ee9baa95a40ce3ed8833284f40b0.jpg
4563,李彥宏,桃園市,魔術、舞蹈,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/47af685a-fc30-4c35-a7e8-be8fa92b3ea6/a4315a1285185fdc14de5fc654eacf5c.jpg
4564,何楓,桃園市,民族管絃樂,表演藝術,
4565,吳三平,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/89be805c-7a47-4fac-bde4-2bd88fbb94f3/c250acc4706118702f8af575844e3ebe.jpg
4566,黃政亮,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/0fe140d8-9146-4c18-a181-5d3a6b142daf/cbab857628893ef192a29d42ae76417e.PNG
4567,李傳文,桃園市,中音薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/d66d3700-56e5-4010-810d-40ad3ff673a2/7d7a5dd3cf3959b1ab4ad62100f72e8a.jpg
4568,游桎珵,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/413adcff-4df3-4a54-8cc9-954fd29e0d7d/37e43fd571097541aec79fb4d01c028d.JPG
4569,施順哲,桃園市,吉他彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/4af136b0-ad92-4dd0-a54e-130dd86200f7/13af3f1c5b60013eb12f407fd8520f92.jpg
4570,陳翔,桃園市,電子琴自彈自唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/8d307bc8-779b-4a4f-bbf1-81759dcda9e2/2516b7b9480757f5966350ce75b8d2d9.jpg
4571,林緯光,桃園市,薩克斯風吹奏表演,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/2fbcc73a-0699-47f8-86db-30839cb9afcd/63dae897e7006c92ec3d616d932f83e0.jpg
4572,彭一平,桃園市,薩克斯風吹奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/1edbe5fe-e1fe-44bb-9a38-be37ff363299/85fb836554cd0204d8dbcedf96625716.jpg
4573,陳亭之,桃園市,紙話劇加樂器表演,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/43e48f31-24ff-4c7b-815e-cbbf7f9bbf3b/f7530348db884693769e52885d16a64a.jpg
4574,林金連,桃園市,陶笛演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/20fb06d0-22ee-4f6b-8809-4f194dffea04/b85a695f6ae84037cfbf5e0bdc85fee6.JPG
4575,盧璽文,桃園市,陶笛演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/1982f5f9-9891-4b18-9232-2c5f221627a8/9f41883986df81eb898db6ace1cc1053.JPG
4576,陳宏彬,桃園市,歌唱、木吉他演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/f68e8737-5921-4740-80d3-b9eb7726f0bf/af7a086340ad2379a99d2bac47100666.jpg
4577,范火亮,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/c382de2d-ab77-491b-bd4f-8b4c4760df8f/94f06e7900a7f3a90efb4469f360cf36.jpg
4578,胡秋全,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/95cf244f-0d33-44b5-a4d3-cf20f093d3cb/53c1b5a1530657415540c5ab12c68eda.jpg
4579,吳春梅,桃園市,二胡演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/50707615-2c74-4b59-ab02-f25207eaa488/6e1eea15b320ab2f880183b24157433b.jpg
4580,林煥杰,桃園市,吉他彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/17566eae-fe9e-4d66-826b-64ff3b35f548/4899d98200e2e489385bdafe1459edc0.jpg
4581,蘇雅多,桃園市,活雕像,視覺藝術,
4582,李冠緯,桃園市,火舞藝術,視覺藝術,
4583,張登豪,桃園市,花式扯鈴表演,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-12-10/0b77340c-8824-4212-92fc-7a9dc909adbb/64ea311b0557c9d7c6db5458940c5117.jpg
4584,張充炫,桃園市,中國笛演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/c71d4cb5-95b6-4115-9b8a-6ea84e42ebc0/46db5df9a817ba5b250f7883e64d17ce.jpg
4585,許茗鈜,桃園市,小提琴一人樂團樂器演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/c689bf39-ad22-4dad-8f92-bfa5f71bc9ac/2e43b8eaa0a72f361fdab4b9188c47be.JPG
4586,蔡政武,桃園市,鍵盤、吉他彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2020-09-23/7c058607-7a1d-477c-a69a-241636f6f04a/66adacbdc56cbc42580e7ddd60337f17.jpg
4587,歐相宙,桃園市,吉他彈唱中外流行名曲,表演藝術,
4588,鍾智宇,桃園市,半音階口琴演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/3b66b794-ef52-40e4-80cf-beae9369d591/fed878d824ae613c4ee5f272bf6e6297.jpg
4589,王全益,桃園市,薩克斯風演奏,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/3e09695d-25df-483b-85d9-c83fb43bb393/91a17fe6daaa16cf34b666d9c3324c50.jpg
4590,王順利,桃園市,陶笛演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/2a19c157-3029-42c3-8710-15abc6b98357/1bdcbf11fa5330757081bbcb2b49d5b1.jpg
4591,王柏欽,桃園市,吉他自彈自唱,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/bf2c79a2-782f-4bbe-884f-64e96829f5fe/c3c35e0419c9a0df9bc76d8d67442e81.jpg
4592,謝進裕,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/49e1fc3b-9bb2-4e0b-956a-afb1b877a21e/7d8d8b68e48d4b0cd9fb4577fc3f9da5.jpg
4593,葉比凡,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/3f16db56-02f2-43a2-937a-ca07183497c3/34187d21a56d2aa6383c4af8070f839c.jpg
4594,丁毓珊,桃園市,爵士鼓打擊表演,表演藝術,
4595,李文台,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/6a2b9938-4f4e-4a93-bcf4-ca1a68c5e12b/abc94e1ec838014208b5c0b59ba74aa9.jpg
4596,吳萬在,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/3ace91e1-22b1-4ace-8505-980edca2c13a/8a9b2738bbc7eddeff99264a92c570fb.jpg
4597,林潔民,桃園市,雜耍-禮帽,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/8156c5ec-d53f-42f8-b480-c731c83537f1/3810066e63ad97bc59ffb930813fc805.jpg
4598,葉欣宜,桃園市,爵士鼓表演,表演藝術,
4599,廖本煙,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/d8a0055c-2681-4daf-aacd-bbef8dad013e/3dda7f2eba1a829eaecd2f4161033858.jpg
4600,莊振益,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/6d929ccf-71d6-4dc8-bba1-4a07fa3cca3e/09b9e1a66bbcb3a692a6ee6a57dc4499.jpg
4601,許智華,桃園市,功夫街舞,視覺藝術,
4602,吳貴鈿,桃園市,薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/e9a046f7-a692-4481-858a-48e5700fc28f/7be981771517e0de6d2c53c8ae9857ab.jpg
4603,陳義明,桃園市,陶笛演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/77257a84-b168-44fb-b896-14205c336160/054514ec01f6ac98f76efc674f0a3816.jpg
4604,陳根慶,桃園市,中音薩克斯風演奏,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/67c50ca5-bf5c-4a54-bbf7-ba09d4133ba7/af279ed60522dc1ec64c44c69fe0190a.jpg
4605,吳文良,桃園市,吉他演奏、彈唱,表演藝術,https://cloud.culture.tw/c_upload_busker/image/2018-12-07/aaca85c4-8cb0-459e-84e5-b23ae50bbc7f//8863afbcb86d1d107c7c16cd69482539.jpg
4606,簡肇暉,桃園市,輪椅小丑造型氣球,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/0e8b63f1-50df-4e5a-b4ea-a6aeccc5438d/5dd8caf71b67540b162277838555682a.jpg
4607,彭漢津,桃園市,sketch人像速寫,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/d0dcfebf-0ff7-4bf7-814f-9fcf55aac09d/80adaf2ea97da894efc7c43789590d79.jpg
4608,吳慧君,桃園市,Q版人像繪畫,視覺藝術,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/9be322ed-4d55-46d5-9554-5cbe82dc4486/6dad274a54c5d16c093695c581c4778d.jpg
4609,戚蕙秋,桃園市,創意金屬工藝,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/bf2f515b-97da-4b1a-acd1-912cf4ad77a6/0e021f9c21d5fa39f210035f2280779e.jpg
4610,黃譯民,桃園市,造型汽球互動,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/620913ec-0bfe-441e-9306-41d2edf12d10/41cde3e681feae326f453bc46768449a.jpg
4611,林永和,桃園市,造型吹糖,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2018-08-28/e2665722-f0a2-4e7c-9d8a-f02ebacee68a/cd6b4afe1c6fc525ab275b9e36bc720d.jpg
4612,王朝發,桃園市,吸管、易開罐、襪子、多媒材料藝術創作,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/b48e94f2-fdea-4b03-9495-48c7276a2a0c/6bcecf0eb45e498eed9c80a16534cd0b.jpg
4613,李建明,桃園市,歡樂造型氣球,創意工藝,https://cloud.culture.tw/c_upload_busker/image/2020-05-28/ca961242-ffc2-4af1-94ea-490f32484d2f//70e364be5a366f9ff950c852f8a0d2f4.jpg
4614,謝永清,桃園市,畫糖人,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/f266c5b8-239f-4ecf-b5c6-b8099fef08fe/a9db501b3f8e7c8aa957826809aa21cd.jpg
4615,張瀠心,桃園市,打包帶編織,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/ec081ba3-8267-41e5-947a-838ea49fa7e3/893d44cb818fdba62946042ad0787276.jpg
4616,徐雅惠,桃園市,聲樂演唱,表演藝術,
4617,許亦祺,桃園市,鋁線創作品,創意工藝,https://cloud.culture.tw/c_upload_busker/performer/personal/image/2020-09-30/84c91f74-8ce1-4c31-9f20-c35c856b7474/46ff7d83c85eb54152b05cc2b76a6bc3.jpg
4618,多多氣球派對,桃園市,造型氣球,表演藝術,https://cloud.culture.tw/c_upload_busker/performer/team/image/2020-09-28/b87b582b-9354-42d1-a5e8-a06bf4b5263f/4acde63b7cfd5b88262c72bdd95eb210.jpg
